Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
28/1/2006,Delhi,Delhi,N.Y. School,Residential and others,5.9,83.6,371,569
2/1/2006,Delhi,Delhi,N.Y. School,Residential and others,7.6,66.4,228,457
2/2/2006,Delhi,Delhi,N.Y. School,Residential and others,7.8,75.4,256,550
14/2/2006,Delhi,Delhi,N.Y. School,Residential and others,8.7,82.2,246,659
15/2/2006,Delhi,Delhi,N.Y. School,Residential and others,6.3,66.4,220,596
21/2/2006,Delhi,Delhi,N.Y. School,Residential and others,9.9,52.3,138,356
22/2/2006,Delhi,Delhi,N.Y. School,Residential and others,8.9,51,148,390
24/2/2006,Delhi,Delhi,N.Y. School,Residential and others,12.4,61.2,176,427
25/2/2006,Delhi,Delhi,N.Y. School,Residential and others,18.7,78.7,230,514
3/1/2006,Delhi,Delhi,N.Y. School,Residential and others,9.1,66.2,180,403
3/2/2006,Delhi,Delhi,N.Y. School,Residential and others,9.6,60.9,268,387
3/8/2006,Delhi,Delhi,N.Y. School,Residential and others,9.8,34.7,129,469
3/9/2006,Delhi,Delhi,N.Y. School,Residential and others,10,47.5,125,306
17/3/2006,Delhi,Delhi,N.Y. School,Residential and others,NA,31.3,126,181
18/3/2006,Delhi,Delhi,N.Y. School,Residential and others,7,38.8,166,258
21/3/2006,Delhi,Delhi,N.Y. School,Residential and others,2.6,24.9,66,243
22/3/2006,Delhi,Delhi,N.Y. School,Residential and others,8.4,42,139,322
4/4/2006,Delhi,Delhi,N.Y. School,Residential and others,8.3,41.4,189,392
4/5/2006,Delhi,Delhi,N.Y. School,Residential and others,9.3,51.6,246,506
14/4/2006,Delhi,Delhi,N.Y. School,Residential and others,14,56.6,221,429
15/4/2006,Delhi,Delhi,N.Y. School,Residential and others,16.1,39.3,236,538
18/4/2006,Delhi,Delhi,N.Y. School,Residential and others,11.5,28.4,121,439
19/4/2006,Delhi,Delhi,N.Y. School,Residential and others,9.3,35.1,139,473
24/4/2006,Delhi,Delhi,N.Y. School,Residential and others,4.8,67.1,193,491
25/4/2006,Delhi,Delhi,N.Y. School,Residential and others,4,50,473,766
5/10/2006,Delhi,Delhi,N.Y. School,Residential and others,6.6,32.8,276,805
5/11/2006,Delhi,Delhi,N.Y. School,Residential and others,9.8,33,194,527
16/5/2006,Delhi,Delhi,N.Y. School,Residential and others,2.5,25.8,117,292
17/5/2006,Delhi,Delhi,N.Y. School,Residential and others,7.8,48.9,123,456
23/5/2006,Delhi,Delhi,N.Y. School,Residential and others,2.8,50.5,116,319
24/5/2006,Delhi,Delhi,N.Y. School,Residential and others,4.9,38.2,182,501
29/5/2006,Delhi,Delhi,N.Y. School,Residential and others,4.6,27.1,124,355
30/5/2006,Delhi,Delhi,N.Y. School,Residential and others,6.2,36.2,316,683
1/4/2006,Delhi,Delhi,Nizamuddin,Residential and others,11,44,107,230
1/9/2006,Delhi,Delhi,Nizamuddin,Residential and others,13,53.2,176,390
13/1/2006,Delhi,Delhi,Nizamuddin,Residential and others,12.5,48.3,139,597
18/1/2006,Delhi,Delhi,Nizamuddin,Residential and others,11.4,38.3,171,427
23/1/2006,Delhi,Delhi,Nizamuddin,Residential and others,14.7,50,95,246
27/1/2006,Delhi,Delhi,Nizamuddin,Residential and others,13.2,57.2,179,326
2/2/2006,Delhi,Delhi,Nizamuddin,Residential and others,12.8,68.8,152,343
2/7/2006,Delhi,Delhi,Nizamuddin,Residential and others,14.7,61.7,229,630
13/2/2006,Delhi,Delhi,Nizamuddin,Residential and others,13.2,65.2,145,343
16/2/2006,Delhi,Delhi,Nizamuddin,Residential and others,14.2,60.5,126,293
21/2/2006,Delhi,Delhi,Nizamuddin,Residential and others,13.8,56.5,176,481
24/2/2006,Delhi,Delhi,Nizamuddin,Residential and others,12.4,46.2,148,271
3/2/2006,Delhi,Delhi,Nizamuddin,Residential and others,11.8,46,97,315
3/7/2006,Delhi,Delhi,Nizamuddin,Residential and others,12,45.8,151,402
3/10/2006,Delhi,Delhi,Nizamuddin,Residential and others,12.7,41.3,72,287
16/3/2006,Delhi,Delhi,Nizamuddin,Residential and others,9.8,37,93,346
21/3/2006,Delhi,Delhi,Nizamuddin,Residential and others,12.2,48,NA,306
24/3/2006,Delhi,Delhi,Nizamuddin,Residential and others,12.7,51.3,NA,252
29/3/2006,Delhi,Delhi,Nizamuddin,Residential and others,12,43,NA,256
4/4/2006,Delhi,Delhi,Nizamuddin,Residential and others,12,51.7,NA,303
4/10/2006,Delhi,Delhi,Nizamuddin,Residential and others,14.2,49.8,NA,440
17/4/2006,Delhi,Delhi,Nizamuddin,Residential and others,14.8,49.3,170,502
20/4/2006,Delhi,Delhi,Nizamuddin,Residential and others,15.8,51.2,103,339
25/4/2006,Delhi,Delhi,Nizamuddin,Residential and others,14,55.2,NA,242
5/1/2006,Delhi,Delhi,Nizamuddin,Residential and others,14.2,47.5,136,551
5/4/2006,Delhi,Delhi,Nizamuddin,Residential and others,12.7,49.7,73,272
5/9/2006,Delhi,Delhi,Nizamuddin,Residential and others,14,45.7,160,476
5/12/2006,Delhi,Delhi,Nizamuddin,Residential and others,16.3,50.8,151,490
17/5/2006,Delhi,Delhi,Nizamuddin,Residential and others,12.5,44.2,62,161
22/5/2006,Delhi,Delhi,Nizamuddin,Residential and others,13.8,48.7,78,212
25/5/2006,Delhi,Delhi,Nizamuddin,Residential and others,12,41.7,89,300
30/5/2006,Delhi,Delhi,Nizamuddin,Residential and others,11.3,43.8,77,315
6/5/2006,Delhi,Delhi,Nizamuddin,Residential and others,11.3,48.8,70,335
6/8/2006,Delhi,Delhi,Nizamuddin,Residential and others,17.7,58.2,210,829
13/6/2006,Delhi,Delhi,Nizamuddin,Residential and others,16,54.8,244,736
16/6/2006,Delhi,Delhi,Nizamuddin,Residential and others,13.7,54.7,132,502
21/6/2006,Delhi,Delhi,Nizamuddin,Residential and others,10.3,49.2,115,393
26/6/2006,Delhi,Delhi,Nizamuddin,Residential and others,11.5,49.5,78,262
29/6/2006,Delhi,Delhi,Nizamuddin,Residential and others,11,43.2,48,208
7/5/2006,Delhi,Delhi,Nizamuddin,Residential and others,10.3,41.2,68,319
7/10/2006,Delhi,Delhi,Nizamuddin,Residential and others,8,42.7,50,131
13/7/2006,Delhi,Delhi,Nizamuddin,Residential and others,10,45.2,86,260
18/7/2006,Delhi,Delhi,Nizamuddin,Residential and others,7,31.3,39,148
21/7/2006,Delhi,Delhi,Nizamuddin,Residential and others,8.2,39.8,60,128
8/1/2006,Delhi,Delhi,Nizamuddin,Residential and others,6.2,29.2,NA,83
8/4/2006,Delhi,Delhi,Nizamuddin,Residential and others,8,36,NA,103
8/9/2006,Delhi,Delhi,Nizamuddin,Residential and others,6.5,34.2,33,74
14/8/2006,Delhi,Delhi,Nizamuddin,Residential and others,6.3,31.2,31,110
21/8/2006,Delhi,Delhi,Nizamuddin,Residential and others,6.5,38.3,24,104
24/8/2006,Delhi,Delhi,Nizamuddin,Residential and others,8.2,44.5,37,108
29/8/2006,Delhi,Delhi,Nizamuddin,Residential and others,9.8,39.8,46,191
9/1/2006,Delhi,Delhi,Nizamuddin,Residential and others,4,30,26,129
9/6/2006,Delhi,Delhi,Nizamuddin,Residential and others,5,35.4,56,192
9/11/2006,Delhi,Delhi,Nizamuddin,Residential and others,4,33.5,81,238
14/9/2006,Delhi,Delhi,Nizamuddin,Residential and others,8.4,65,128,322
19/9/2006,Delhi,Delhi,Nizamuddin,Residential and others,8.8,55.3,103,298
22/9/2006,Delhi,Delhi,Nizamuddin,Residential and others,6.2,56.7,75,238
27/9/2006,Delhi,Delhi,Nizamuddin,Residential and others,4,49.2,137,315
10/4/2006,Delhi,Delhi,Nizamuddin,Residential and others,4,77.7,119,377
10/9/2006,Delhi,Delhi,Nizamuddin,Residential and others,4,39.2,78,341
10/12/2006,Delhi,Delhi,Nizamuddin,Residential and others,4,56.7,104,422
17/10/2006,Delhi,Delhi,Nizamuddin,Residential and others,4.8,90.2,234,611
26/10/2006,Delhi,Delhi,Nizamuddin,Residential and others,5.2,96.5,342,664
11/1/2006,Delhi,Delhi,Nizamuddin,Residential and others,4,38.5,270,653
11/6/2006,Delhi,Delhi,Nizamuddin,Residential and others,4,29,176,512
11/9/2006,Delhi,Delhi,Nizamuddin,Residential and others,4,48.2,257,827
14/11/2006,Delhi,Delhi,Nizamuddin,Residential and others,8.2,104.2,227,549
17/11/2006,Delhi,Delhi,Nizamuddin,Residential and others,7.2,59.2,180,466
22/11/2006,Delhi,Delhi,Nizamuddin,Residential and others,10.8,63.7,121,359
27/11/2006,Delhi,Delhi,Nizamuddin,Residential and others,7.8,54.3,184,449
12/1/2006,Delhi,Delhi,Nizamuddin,Residential and others,4.2,32.2,95,304
12/6/2006,Delhi,Delhi,Nizamuddin,Residential and others,4.2,30.7,126,322
12/11/2006,Delhi,Delhi,Nizamuddin,Residential and others,5.3,40.2,NA,419
14/12/2006,Delhi,Delhi,Nizamuddin,Residential and others,5.3,56.8,NA,345
19/12/2006,Delhi,Delhi,Nizamuddin,Residential and others,5,54,NA,515
22/12/2006,Delhi,Delhi,Nizamuddin,Residential and others,6.2,48.8,NA,481
28/12/2006,Delhi,Delhi,Nizamuddin,Residential and others,4.2,32.8,NA,257
6/2/2006,Delhi,Delhi,Pritampura,Residential and others,10,55,173,696
6/7/2006,Delhi,Delhi,Pritampura,Residential and others,11.8,46,153,604
6/12/2006,Delhi,Delhi,Pritampura,Residential and others,8.8,41.8,326,835
15/6/2006,Delhi,Delhi,Pritampura,Residential and others,9,37.5,188,694
20/6/2006,Delhi,Delhi,Pritampura,Residential and others,7.8,35.8,89,350
23/6/2006,Delhi,Delhi,Pritampura,Residential and others,7,56.8,119,425
28/6/2006,Delhi,Delhi,Pritampura,Residential and others,10,50.8,156,598
7/4/2006,Delhi,Delhi,Pritampura,Residential and others,23.2,43,149,320
7/7/2006,Delhi,Delhi,Pritampura,Residential and others,22.8,29.3,124,375
17/7/2006,Delhi,Delhi,Pritampura,Residential and others,19.5,32.7,102,252
20/7/2006,Delhi,Delhi,Pritampura,Residential and others,21.5,29.2,80,161
25/7/2006,Delhi,Delhi,Pritampura,Residential and others,19.2,34.4,94,216
28/7/2006,Delhi,Delhi,Pritampura,Residential and others,21.8,27.5,60,220
8/3/2006,Delhi,Delhi,Pritampura,Residential and others,9.8,27.7,60,137
8/8/2006,Delhi,Delhi,Pritampura,Residential and others,6.5,26,46,275
8/11/2006,Delhi,Delhi,Pritampura,Residential and others,13.2,30.7,80,244
18/8/2006,Delhi,Delhi,Pritampura,Residential and others,13.7,34,71,299
23/8/2006,Delhi,Delhi,Pritampura,Residential and others,10.6,29.2,74,153
28/8/2006,Delhi,Delhi,Pritampura,Residential and others,9.8,32.2,33,161
9/5/2006,Delhi,Delhi,Pritampura,Residential and others,26.2,30.4,83,338
9/8/2006,Delhi,Delhi,Pritampura,Residential and others,4,13.3,76,190
13/9/2006,Delhi,Delhi,Pritampura,Residential and others,4.3,16.7,72,275
18/9/2006,Delhi,Delhi,Pritampura,Residential and others,18.2,25,154,392
21/9/2006,Delhi,Delhi,Pritampura,Residential and others,9.8,34.8,87,405
26/9/2006,Delhi,Delhi,Pritampura,Residential and others,4.2,28.3,111,366
10/3/2006,Delhi,Delhi,Pritampura,Residential and others,4,55.2,135,421
10/6/2006,Delhi,Delhi,Pritampura,Residential and others,4,23.2,113,538
10/11/2006,Delhi,Delhi,Pritampura,Residential and others,4.2,20.5,125,402
16/10/2006,Delhi,Delhi,Pritampura,Residential and others,4.2,42.5,227,540
20/10/2006,Delhi,Delhi,Pritampura,Residential and others,8,54.3,95,280
25/10/2006,Delhi,Delhi,Pritampura,Residential and others,5.7,52,263,674
30/10/2006,Delhi,Delhi,Pritampura,Residential and others,4,42.2,315,686
11/3/2006,Delhi,Delhi,Pritampura,Residential and others,4,25.5,305,643
11/8/2006,Delhi,Delhi,Pritampura,Residential and others,4.3,29.7,276,729
13/11/2006,Delhi,Delhi,Pritampura,Residential and others,4.8,35,215,548
16/11/2006,Delhi,Delhi,Pritampura,Residential and others,7.5,49.7,108,324
21/11/2006,Delhi,Delhi,Pritampura,Residential and others,6,45,101,322
24/11/2006,Delhi,Delhi,Pritampura,Residential and others,6.8,45.3,78,197
29/11/2006,Delhi,Delhi,Pritampura,Residential and others,4,29.2,148,309
12/5/2006,Delhi,Delhi,Pritampura,Residential and others,4,32.8,173,441
12/8/2006,Delhi,Delhi,Pritampura,Residential and others,4,31.2,88,226
13/12/2006,Delhi,Delhi,Pritampura,Residential and others,4.3,33,79,271
18/12/2006,Delhi,Delhi,Pritampura,Residential and others,5.7,52.3,136,428
21/12/2006,Delhi,Delhi,Pritampura,Residential and others,5,51.3,228,552
27/12/2006,Delhi,Delhi,Pritampura,Residential and others,4,35.8,86,248
1/3/2006,Delhi,Delhi,Siri Fort,Residential and others,6.7,30.8,116,238
1/6/2006,Delhi,Delhi,Siri Fort,Residential and others,10.5,48,145,434
1/12/2006,Delhi,Delhi,Siri Fort,Residential and others,8.5,44.5,166,458
17/1/2006,Delhi,Delhi,Siri Fort,Residential and others,9.5,44.3,144,397
20/1/2006,Delhi,Delhi,Siri Fort,Residential and others,7.3,51.3,113,412
25/1/2006,Delhi,Delhi,Siri Fort,Residential and others,5.7,29.5,134,263
2/1/2006,Delhi,Delhi,Siri Fort,Residential and others,8.2,37.5,154,313
2/6/2006,Delhi,Delhi,Siri Fort,Residential and others,8,34.8,118,393
2/10/2006,Delhi,Delhi,Siri Fort,Residential and others,10.7,48,161,458
15/2/2006,Delhi,Delhi,Siri Fort,Residential and others,13,55.7,173,580
20/2/2006,Delhi,Delhi,Siri Fort,Residential and others,9.7,46.8,111,478
23/2/2006,Delhi,Delhi,Siri Fort,Residential and others,8.7,37.3,116,343
3/1/2006,Delhi,Delhi,Siri Fort,Residential and others,8.5,36,220,393
3/6/2006,Delhi,Delhi,Siri Fort,Residential and others,5.8,37.5,166,353
3/9/2006,Delhi,Delhi,Siri Fort,Residential and others,4.5,25.2,NA,205
14/3/2006,Delhi,Delhi,Siri Fort,Residential and others,4,16.4,NA,88
20/3/2006,Delhi,Delhi,Siri Fort,Residential and others,6.2,30.8,NA,227
23/3/2006,Delhi,Delhi,Siri Fort,Residential and others,4.3,30.3,NA,232
28/3/2006,Delhi,Delhi,Siri Fort,Residential and others,5.5,32.3,NA,267
4/3/2006,Delhi,Delhi,Siri Fort,Residential and others,4.5,32.8,NA,181
4/7/2006,Delhi,Delhi,Siri Fort,Residential and others,5,28.7,NA,221
13/4/2006,Delhi,Delhi,Siri Fort,Residential and others,7,38.2,101,297
19/4/2006,Delhi,Delhi,Siri Fort,Residential and others,9,43.5,122,368
24/4/2006,Delhi,Delhi,Siri Fort,Residential and others,6.2,32.3,112,301
27/4/2006,Delhi,Delhi,Siri Fort,Residential and others,5.8,36.3,148,384
5/3/2006,Delhi,Delhi,Siri Fort,Residential and others,7.2,32,94,293
5/8/2006,Delhi,Delhi,Siri Fort,Residential and others,10.2,60,160,849
5/11/2006,Delhi,Delhi,Siri Fort,Residential and others,8.5,37.8,119,452
16/5/2006,Delhi,Delhi,Siri Fort,Residential and others,6.5,37.8,93,409
19/5/2006,Delhi,Delhi,Siri Fort,Residential and others,6.2,29.8,115,390
24/5/2006,Delhi,Delhi,Siri Fort,Residential and others,9.7,40.2,99,447
29/5/2006,Delhi,Delhi,Siri Fort,Residential and others,6.3,32.5,87,372
6/2/2006,Delhi,Delhi,Siri Fort,Residential and others,5.7,29,81,259
6/7/2006,Delhi,Delhi,Siri Fort,Residential and others,6.5,33.7,207,353
6/12/2006,Delhi,Delhi,Siri Fort,Residential and others,6.3,37,415,805
20/6/2006,Delhi,Delhi,Siri Fort,Residential and others,5.8,30.8,85,308
23/6/2006,Delhi,Delhi,Siri Fort,Residential and others,5.8,30.8,66,212
28/6/2006,Delhi,Delhi,Siri Fort,Residential and others,5.7,28.3,52,146
7/4/2006,Delhi,Delhi,Siri Fort,Residential and others,5.8,32.2,52,270
7/7/2006,Delhi,Delhi,Siri Fort,Residential and others,10.8,45.8,110,606
7/12/2006,Delhi,Delhi,Siri Fort,Residential and others,4,15.5,41,68
17/7/2006,Delhi,Delhi,Siri Fort,Residential and others,6,16.3,69,224
20/7/2006,Delhi,Delhi,Siri Fort,Residential and others,5,18,53,101
25/7/2006,Delhi,Delhi,Siri Fort,Residential and others,4.8,24.7,28,83
28/7/2006,Delhi,Delhi,Siri Fort,Residential and others,4,20.5,33,101
8/3/2006,Delhi,Delhi,Siri Fort,Residential and others,4.3,25.7,36,120
8/8/2006,Delhi,Delhi,Siri Fort,Residential and others,5.2,27.5,44,102
8/11/2006,Delhi,Delhi,Siri Fort,Residential and others,5,28.3,40,146
18/8/2006,Delhi,Delhi,Siri Fort,Residential and others,6.3,35.2,60,221
23/8/2006,Delhi,Delhi,Siri Fort,Residential and others,5.7,39.5,49,139
28/8/2006,Delhi,Delhi,Siri Fort,Residential and others,5.8,29.2,76,202
9/1/2006,Delhi,Delhi,Siri Fort,Residential and others,4,18.2,30,93
9/6/2006,Delhi,Delhi,Siri Fort,Residential and others,6,24.5,52,136
9/11/2006,Delhi,Delhi,Siri Fort,Residential and others,4,38.5,62,207
14/9/2006,Delhi,Delhi,Siri Fort,Residential and others,13.3,48.2,87,200
19/9/2006,Delhi,Delhi,Siri Fort,Residential and others,4.7,29.2,75,244
22/9/2006,Delhi,Delhi,Siri Fort,Residential and others,8.7,29.8,56,170
27/9/2006,Delhi,Delhi,Siri Fort,Residential and others,4.2,35.3,102,292
10/4/2006,Delhi,Delhi,Siri Fort,Residential and others,7.3,57.8,NA,320
10/9/2006,Delhi,Delhi,Siri Fort,Residential and others,4,35.5,NA,293
10/12/2006,Delhi,Delhi,Siri Fort,Residential and others,4,48.8,NA,414
17/10/2006,Delhi,Delhi,Siri Fort,Residential and others,5.3,71.8,NA,526
26/10/2006,Delhi,Delhi,Siri Fort,Residential and others,7,70.3,292,593
11/1/2006,Delhi,Delhi,Siri Fort,Residential and others,4.3,50.8,307,554
11/6/2006,Delhi,Delhi,Siri Fort,Residential and others,4.3,62,287,431
11/9/2006,Delhi,Delhi,Siri Fort,Residential and others,12.8,63.5,202,492
14/11/2006,Delhi,Delhi,Siri Fort,Residential and others,7.7,64.7,235,492
17/11/2006,Delhi,Delhi,Siri Fort,Residential and others,4.2,27.7,102,409
22/11/2006,Delhi,Delhi,Siri Fort,Residential and others,5.3,51.8,296,493
27/11/2006,Delhi,Delhi,Siri Fort,Residential and others,7.5,61,197,519
12/1/2006,Delhi,Delhi,Siri Fort,Residential and others,4,26.5,270,450
12/6/2006,Delhi,Delhi,Siri Fort,Residential and others,4,36,174,490
12/11/2006,Delhi,Delhi,Siri Fort,Residential and others,4.2,32.3,136,383
14/12/2006,Delhi,Delhi,Siri Fort,Residential and others,5.3,50.8,186,366
19/12/2006,Delhi,Delhi,Siri Fort,Residential and others,4.2,51,261,554
22/12/2006,Delhi,Delhi,Siri Fort,Residential and others,5.5,47.8,339,468
28/12/2006,Delhi,Delhi,Siri Fort,Residential and others,4.7,38.7,249,298
1/3/2006,Delhi,Delhi,Town Hall,Residential and others,4.9,57.9,147,391
1/4/2006,Delhi,Delhi,Town Hall,Residential and others,3.7,56.3,142,398
1/5/2006,Delhi,Delhi,Town Hall,Residential and others,5.3,82.7,522,940
17/1/2006,Delhi,Delhi,Town Hall,Residential and others,19.2,106.1,265,844
18/1/2006,Delhi,Delhi,Town Hall,Residential and others,11.5,69.5,154,594
23/1/2006,Delhi,Delhi,Town Hall,Residential and others,11,71.1,163,614
24/1/2006,Delhi,Delhi,Town Hall,Residential and others,6.8,65,151,522
27/1/2006,Delhi,Delhi,Town Hall,Residential and others,15,98.9,268,746
28/1/2006,Delhi,Delhi,Town Hall,Residential and others,14.7,127.6,477,1010
2/1/2006,Delhi,Delhi,Town Hall,Residential and others,9.5,78.3,152,652
2/2/2006,Delhi,Delhi,Town Hall,Residential and others,7,87.1,173,690
2/10/2006,Delhi,Delhi,Town Hall,Residential and others,12.6,76.4,170,566
2/11/2006,Delhi,Delhi,Town Hall,Residential and others,19.1,104.9,279,787
14/2/2006,Delhi,Delhi,Town Hall,Residential and others,14.8,74.9,192,734
15/2/2006,Delhi,Delhi,Town Hall,Residential and others,16.7,69.2,200,845
21/2/2006,Delhi,Delhi,Town Hall,Residential and others,15.5,60.3,130,506
22/2/2006,Delhi,Delhi,Town Hall,Residential and others,13.3,59.9,164,562
3/8/2006,Delhi,Delhi,Town Hall,Residential and others,15.4,64.9,118,582
3/9/2006,Delhi,Delhi,Town Hall,Residential and others,14.2,70.1,129,453
17/3/2006,Delhi,Delhi,Town Hall,Residential and others,9.7,37.3,85,351
21/3/2006,Delhi,Delhi,Town Hall,Residential and others,6.9,29.2,164,345
22/3/2006,Delhi,Delhi,Town Hall,Residential and others,12.9,40,277,451
24/3/2006,Delhi,Delhi,Town Hall,Residential and others,16.4,56.2,176,521
28/3/2006,Delhi,Delhi,Town Hall,Residential and others,10.2,32.3,122,337
29/3/2006,Delhi,Delhi,Town Hall,Residential and others,14.5,41.8,120,366
4/3/2006,Delhi,Delhi,Town Hall,Residential and others,12.2,46.6,150,504
4/4/2006,Delhi,Delhi,Town Hall,Residential and others,13.6,43.8,183,475
4/5/2006,Delhi,Delhi,Town Hall,Residential and others,9.3,51.6,246,506
4/10/2006,Delhi,Delhi,Town Hall,Residential and others,7.6,37.3,169,619
4/11/2006,Delhi,Delhi,Town Hall,Residential and others,17.3,42,202,517
18/4/2006,Delhi,Delhi,Town Hall,Residential and others,12.6,35,143,506
19/4/2006,Delhi,Delhi,Town Hall,Residential and others,16.1,43.7,129,504
25/4/2006,Delhi,Delhi,Town Hall,Residential and others,7.1,53.2,439,996
26/4/2006,Delhi,Delhi,Town Hall,Residential and others,7.3,52.2,351,940
5/2/2006,Delhi,Delhi,Town Hall,Residential and others,9.7,53.1,369,589
5/3/2006,Delhi,Delhi,Town Hall,Residential and others,12,59.2,214,648
5/10/2006,Delhi,Delhi,Town Hall,Residential and others,7.5,37.9,207,841
16/5/2006,Delhi,Delhi,Town Hall,Residential and others,3.5,32,71,351
17/5/2006,Delhi,Delhi,Town Hall,Residential and others,14.9,51.4,125,533
25/5/2006,Delhi,Delhi,Town Hall,Residential and others,14.8,41,135,526
29/5/2006,Delhi,Delhi,Town Hall,Residential and others,3.7,26.3,86,385
30/5/2006,Delhi,Delhi,Town Hall,Residential and others,4.8,35.8,98,508
24/6/2006,Delhi,Delhi,Town Hall,Residential and others,6.6,68.7,96,265
